name,wiki_uri
J. Thomson,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q75560114'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q75756529'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q75944157'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q111045371')]"
Sagung Putu Alit,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84499126')]
Nils Olssen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84499003')]
Marit Eira Sara,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84499334')]
Knut JÃ¶ns JÃ¶nsson,[]
Elsa Ohman,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498978')]
Frimodigs Anders,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498018')]
Ãjvind Ohman,[]
Henrik Kuhmunen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498642')]
Vaino Fors,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498353')]
Halda Karlsson,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498559')]
Anita Hjelmberg,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498456')]
Helga Nyborg,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498962')]
Runo Engvall,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498320')]
Chivra,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86819897')]
Studio Kusakabe Kimbei,[]
Leno Amarok,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495504')]
Angie Eetak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495552')]
Joe Mautaritnaaq,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495679')]
Theresa Sivanertoq,[]
Daniel Alanak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495474')]
Mary Iksiktaryuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495574')]
Elisabeth Paungrat,[]
Rhoda Parker,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q75485458'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495753')]"
Tony Atatsiak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495522')]
Mark Eetak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495553')]
Saima Alayco,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495478')]
George Arlook,[]
Mariano Aupilardjuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495533')]
Julia Tuluqtuq,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495854')]
Barry Akalik,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495470')]
Norman Annack,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495509')]
Alice Mikiyuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495664')]
Thomas Clipping,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495544')]
Davidee Irqu,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495600')]
Rosalie Sinnisiak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495794')]
Pauloosie Tulugak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495852')]
Tivi Pangiqayak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495736')]
T. Quissak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495776')]
Markossie Nappartuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495702')]
Mosesee Pootoogook,[]
Markussie Papigatuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495751')]
Johnny Sivuarapik,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495814')]
Willie Quananak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495773')]
Nulukie Kaitak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495604')]
Billie Sivuarapik,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495812')]
Ningiusiaq Ashoona,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495518')]
Arnakadlak Pootoogook,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495757')]
Tania Nutaraluk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495725')]
Uhaituk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86819899')]
Sam Decker,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495550')]
L. Weetaluktuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495874')]
Qilassie Naluiyuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495672')]
Benedicta Kayaitok,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495611')]
T. Kanayuk,[]
Charlie Qittusuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495771')]
Aisa (Isah) Papialuk,[]
Minnie Palliser,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495734')]
Leo Uttaq,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495872')]
D. Sala,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495787')]
Samuili Qumaluk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574581')]
Kapik Kolola,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q78901461'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495642')]"
Leo Mol,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q2612832')]
Lucy Tutsuitok,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495863')]
Joanesie Smith,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82575223')]
Mina Matt,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495676')]
Josie Papialuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q3186065')]
Joanasie Koperqualuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82572583')]
David Issigaitok,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82572121')]
Tania Qumaluk,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574583'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q94157784')]"
Johnny Meeko (sr.),[]
Oolamie Padluk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495730')]
Raymond Alikituk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495502')]
Ekagina,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86819923')]
Samuel Korneliussen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495616')]
S. Ainalik,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495467')]
Davidee Eyaitak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495559')]
Johnnylee Pudlat,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495765')]
Paulosi Tukai,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495846')]
Sarolli,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86819924')]
Dora Kelly Klengenberg,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495640')]
Manasie Maniapik,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495673')]
Jaico Iqaluk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495577')]
Emily Nipisa'naaq Alerk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495482')]
Ross Kayosak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495614')]
Akesuk Suqualuk,[]
Johnny Alareak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495477')]
Pitseolak Pia Saila,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495781')]
Johnny Iquliq,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495597')]
Kopapik,[]
Kopapik,[]
Samisa Sala,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495789')]
Johnny Qaurt,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495767')]
Nancy Tiktaalaaq,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495826')]
Suvipki (?),[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495822')]
Pakkak Aola,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495510')]
Isah Tool,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495843')]
Samson Kingaliik,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495633')]
Alice Nayoumealuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495705')]
Peter Angutikirq Assappa,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495520')]
David Ikutaaq,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q55217900')]
Kalai Adla,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495464')]
Josephie Angma,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495506')]
Paniyoniak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86819928')]
M.A. (Mitiarjuk Attasie) Nappaaluk,[]
Anita Iblauk (Watauk),[]
Matteussie Luuku,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495651')]
Abraham Pov,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q55217627'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495760')]"
Moses Meeko,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495695')]
Qomaluk Pov,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495762')]
Putugu Qumaluk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574570')]
Peter Audlaluk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495524')]
Thomas Sivuraq,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q55219502')]
Villiam Sakariassen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495784')]
Markus Abrahamsen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495463')]
Ferdinand Broberg,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495541')]
Ulrikka Tukula,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495849')]
Kristiane Mikaelsen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495697')]
Kunuunnguaq Nielsen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495708')]
Lorentz Josefsen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495603')]
Sakaeus Ignatiussen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495572')]
Tobias Uitsalikitsek,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495868')]
Aage Nakinge,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495700')]
Boas Nuko,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495722')]
Jacob Uitsalikitsek,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495864')]
Panigpak Kissuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495636')]
Anton Berthelsen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495538')]
Emma Lynge,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495653')]
Sekusunna Mitek,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495699')]
Utuniarssuaq Avike,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495535')]
Peter Heilman,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495561')]
Eigil Make,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495661')]
Larsine Abelsen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495460')]
Kadiato Kamara,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82572381'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498555'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q85038845')]"
Cecilia King,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498615')]
Mima,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86819931')]
Syollie Amituk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q56025103')]
Rebecca Qumaluk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574574')]
Mohamed (Siera Leone),[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498857')]
Elias (Sierra Leone),[]
B. Sorabjee,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84594163')]
Kananginak Pootoogook,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q6360638')]
Bada Shanren,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q198097')]
Li Shan,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q697720'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q6539055'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q10337964'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q11095730'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q18653784'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q20063492'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45447403'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45460146'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45465368'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45477750'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45498840'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45500542'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45502815'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45512444'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45518804'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45521987'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45544125'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45549378'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45558214'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45607716'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45610087'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45617695'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45643279'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45647997'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45648857'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45660654'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45700305'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45707460'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q65901965'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q102428070'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q106676038')]"
Song Yun,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q354548'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45410019'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45432473'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45432995'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45479029'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45554607'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45635927'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q65868211'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q65868259'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q65903973')]"
Zhu Yunming,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q557212'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45558503'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q65895443')]"
Xu Beihong,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q714152')]
Liu Haisu,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q3256848')]
Watanabe KakushÃ» æ¸¡è¾ºé¶´æ´²,[]
Jeffrey Salomonie,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495793')]
Harold Qarliksaq,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q55218199')]
Joshua Nuilaalik,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574080')]
Ada Eyetoak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82571213')]
Mercy Kajuruk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495607')]
Aoudla Pudlat,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q55217776')]
Reepika Iqalukjuak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q55219190')]
Apitak Sanguya,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574935')]
Pitseolak Ashoona,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q464870')]
Sheojuk Etidlooie,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82571206')]
Kenojuak Ashevak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q122347')]
Shuvinai Ashoona,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q19609629')]
Kakulu Saggiaktok,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574910')]
Nurrauyaaqtuq,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86819933')]
B. Tatuna,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495819')]
Margareth Toodlik Amarook,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82573568')]
Moses Nagyugalik,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82573897')]
Michael Amarook,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82570042')]
D. Tiktaalaaq,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495824')]
Ottochie Ashoona,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574216')]
Pitseolak Niviaqsi,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q55219159')]
Kavavaow Mannomee,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82573548')]
Pee Mikkigak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82573466')]
Peter Machnik,[]
Louie Nigiyok,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574014')]
Jack Kataoyak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82572498')]
Peter Palvik,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574245')]
Susie Malgokak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82573458')]
Tivi Paningina,[]
Imona Karpik,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82572446')]
Jacoposie Tiglik,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82575632')]
Thomasie Alikatuktuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q55219481')]
Peter M. Petersen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495755')]
Jeetaloo Akulukjuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82569975')]
Andrew Kappik,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82572437')]
Levi Qumaluk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q55218743')]
Akenesie Novalinga,[]
Sarah Putuguk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574487')]
Paulosie Sivuak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82575213')]
Eliassie Aupaluk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82570153')]
Johnny Amituk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82570050')]
Mina Ittukallak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82572181')]
Josie P. Paperk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574255')]
Thomassie Irqumia,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82572109')]
Peter M. Petersen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495755')]
Beatrice Dear,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495547')]
Noah Nowrakatluk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495721')]
Semeonie Weetaluktuk,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495876')]
Simon Makimak,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495662')]
Napachie Ashoona,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86740406')]
Ashevak Tunnillie,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q55217783')]
Harald Salomon,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q12315680'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q79584731'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495791')]"
Anders Nyborg,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q491212'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q22814454')]"
Jens Rosing,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q978076')]
Eila Hiltunen,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q460402'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495567')]"
Folke Truedsson,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q6215889')]
Zacharias Henesen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495565')]
Sven Havsten Mikkelsen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495670')]
Kain Tapper,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q3374431')]
Per Ung,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q958066'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495869')]"
Sigurjon Olafsson,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495729')]
Sekou TraorÃ©,[]
Mette van der Hooft,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84594540')]
Sie Sioe Lin,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86819958')]
Joh. van der Aa,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86740433')]
J.W. Waters,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86740437')]
Edvard Lundegard,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84495649')]
Colleen Waata Urlich,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q18763970')]
Brett Rollo,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84499232')]
Fiona Walker-Jones,[]
Jeneba Alseini CissÃ©,[]
Kozaburo Tamamura,[]
B. (Ben) Grishaaver,[]
Elfrida Aloema,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84593153')]
Black Pinto Horse,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498467')]
Che Che,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498178')]
Alfred Robertson,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q4722926'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q84499224')]"
Gene Thomas,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q2379092'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q5531497'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q52909379'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q84499596')]"
