 "nmvw_actor1" , "nmvw_actor2" , "nmvw_object" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322940" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322940" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322941" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322942" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322942" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322943" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322943" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322944" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322944" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322945" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322945" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322946" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322946" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322947" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322947" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322948" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322948" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322949" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322949" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322950" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322950" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322951" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322951" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322952" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322952" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322953" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322953" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322954" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322954" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322955" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322955" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322956" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322957" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322957" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322958" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322958" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322959" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322959" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322960" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322960" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322961" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322961" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322962" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322962" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322963" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322963" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322964" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322964" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322965" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322966" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322966" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322967" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322967" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322968" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322968" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322969" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322969" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322970" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322970" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322971" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322971" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322972" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322972" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322973" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322973" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322974" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322974" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322975" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322975" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322976" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322976" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322977" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322977" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322978" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322978" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322979" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322980" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322980" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322981" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322981" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322982" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322982" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322983" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322983" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322984" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322984" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322985" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322985" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322986" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322986" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322987" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322987" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322988" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322989" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322989" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322990" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322990" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322991" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322991" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322992" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322992" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322993" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322993" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322994" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322994" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322995" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322995" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322996" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322996" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322998" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/322998" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/322999" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323000" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323000" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323001" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323001" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323002" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323003" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323003" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323004" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323005" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323005" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323006" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323006" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323007" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323008" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323008" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323009" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323009" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323010" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323010" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323011" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323011" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323012" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323012" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323013" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323013" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323014" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323014" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323015" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323015" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323016" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323016" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323017" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323017" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323018" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323018" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323019" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323019" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323020" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323020" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323021" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323021" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323022" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323022" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323023" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323023" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323024" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323024" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323025" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323025" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323026" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323027" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323027" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323028" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323029" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323029" ,
 "https://hdl.handle.net/20.500.11840/pi5281" , "https://hdl.handle.net/20.500.11840/pi3953" , "https://hdl.handle.net/20.500.11840/2886" ,
 "https://hdl.handle.net/20.500.11840/pi3953" , "https://hdl.handle.net/20.500.11840/pi5281" , "https://hdl.handle.net/20.500.11840/2886" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323030" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323030" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323031" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323031" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323032" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323032" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323033" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323033" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323034" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323034" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323035" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323035" ,
 "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/323036" ,
 "https://hdl.handle.net/20.500.11840/pi3254" , "https://hdl.handle.net/20.500.11840/pi22712" , "https://hdl.handle.net/20.500.11840/323037" ,
