 "no_object" , "nmvw_actor" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1625" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1626" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1627" ,
 "437" , "https://hdl.handle.net/20.500.11840/pi1628" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi1629" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1630" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi1631" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi1632" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi1633" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1637" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1638" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi1639" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi164" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi1640" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1641" ,
 "38" , "https://hdl.handle.net/20.500.11840/pi1642" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1645" ,
 "17" , "https://hdl.handle.net/20.500.11840/pi1646" ,
 "115" , "https://hdl.handle.net/20.500.11840/pi1648" ,
 "20" , "https://hdl.handle.net/20.500.11840/pi1649" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi1651" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1653" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi1654" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi1655" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1656" ,
 "23" , "https://hdl.handle.net/20.500.11840/pi1658" ,
 "523" , "https://hdl.handle.net/20.500.11840/pi1659" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi1660" ,
 "323" , "https://hdl.handle.net/20.500.11840/pi1661" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1662" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi1663" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1666" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1669" ,
 "27" , "https://hdl.handle.net/20.500.11840/pi1671" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1674" ,
 "23" , "https://hdl.handle.net/20.500.11840/pi1675" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi1676" ,
 "25" , "https://hdl.handle.net/20.500.11840/pi1677" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1678" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi168" ,
 "34" , "https://hdl.handle.net/20.500.11840/pi1680" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi1681" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1682" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1683" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi1685" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1688" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi169" ,
 "28" , "https://hdl.handle.net/20.500.11840/pi1690" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1691" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi1694" ,
 "29" , "https://hdl.handle.net/20.500.11840/pi1696" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi1698" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi170" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1700" ,
 "29" , "https://hdl.handle.net/20.500.11840/pi1701" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1704" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1705" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1706" ,
 "24" , "https://hdl.handle.net/20.500.11840/pi1707" ,
 "36" , "https://hdl.handle.net/20.500.11840/pi1709" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi1711" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1715" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1717" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi1718" ,
 "42" , "https://hdl.handle.net/20.500.11840/pi1719" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1720" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1721" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi1724" ,
 "32" , "https://hdl.handle.net/20.500.11840/pi1727" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi1729" ,
 "1378" , "https://hdl.handle.net/20.500.11840/pi1731" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1732" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1733" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi1735" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi1736" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1737" ,
 "201" , "https://hdl.handle.net/20.500.11840/pi174" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1740" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1741" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi1742" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1744" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi1745" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1746" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1747" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi1748" ,
 "16" , "https://hdl.handle.net/20.500.11840/pi175" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1750" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi1751" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi1752" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1753" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1754" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1759" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi176" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi1760" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1761" ,
 "29" , "https://hdl.handle.net/20.500.11840/pi1762" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1763" ,
 "50" , "https://hdl.handle.net/20.500.11840/pi1764" ,
 "83" , "https://hdl.handle.net/20.500.11840/pi1765" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1766" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi1768" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi1769" ,
 "27" , "https://hdl.handle.net/20.500.11840/pi177" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi1770" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi1771" ,
 "16" , "https://hdl.handle.net/20.500.11840/pi1774" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1775" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1776" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi1777" ,
 "72" , "https://hdl.handle.net/20.500.11840/pi1778" ,
 "27" , "https://hdl.handle.net/20.500.11840/pi1779" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1780" ,
 "46" , "https://hdl.handle.net/20.500.11840/pi1782" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1784" ,
 "453" , "https://hdl.handle.net/20.500.11840/pi1786" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1787" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi179" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1790" ,
 "3781" , "https://hdl.handle.net/20.500.11840/pi1792" ,
 "65" , "https://hdl.handle.net/20.500.11840/pi1793" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1795" ,
 "147" , "https://hdl.handle.net/20.500.11840/pi1797" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi1798" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1799" ,
 "28" , "https://hdl.handle.net/20.500.11840/pi18" ,
 "20" , "https://hdl.handle.net/20.500.11840/pi180" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi1800" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1801" ,
 "20" , "https://hdl.handle.net/20.500.11840/pi1802" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1804" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1805" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1806" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi181" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1811" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1813" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1814" ,
 "48" , "https://hdl.handle.net/20.500.11840/pi1815" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1817" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1818" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi182" ,
 "57" , "https://hdl.handle.net/20.500.11840/pi1820" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1821" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1823" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi1824" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi1825" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1827" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi1828" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1830" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1832" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1833" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1834" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1835" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1839" ,
 "46" , "https://hdl.handle.net/20.500.11840/pi184" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi1840" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1842" ,
 "55" , "https://hdl.handle.net/20.500.11840/pi1843" ,
 "73" , "https://hdl.handle.net/20.500.11840/pi1844" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi1845" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1847" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi185" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi1850" ,
 "105" , "https://hdl.handle.net/20.500.11840/pi1851" ,
 "175" , "https://hdl.handle.net/20.500.11840/pi1852" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi1853" ,
 "1209" , "https://hdl.handle.net/20.500.11840/pi1855" ,
 "16" , "https://hdl.handle.net/20.500.11840/pi1857" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi1858" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi186" ,
 "56" , "https://hdl.handle.net/20.500.11840/pi1860" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi1861" ,
 "38" , "https://hdl.handle.net/20.500.11840/pi1862" ,
 "48" , "https://hdl.handle.net/20.500.11840/pi1866" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1867" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi1868" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi1869" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1872" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1873" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1874" ,
 "872" , "https://hdl.handle.net/20.500.11840/pi1875" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi1876" ,
 "1264" , "https://hdl.handle.net/20.500.11840/pi1877" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1878" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1879" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi188" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi1880" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi1883" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1884" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1885" ,
 "31" , "https://hdl.handle.net/20.500.11840/pi189" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1892" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi1894" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi1895" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1896" ,
 "27" , "https://hdl.handle.net/20.500.11840/pi1897" ,
 "25" , "https://hdl.handle.net/20.500.11840/pi1898" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1899" ,
 "28" , "https://hdl.handle.net/20.500.11840/pi190" ,
 "21" , "https://hdl.handle.net/20.500.11840/pi1900" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1901" ,
 "241" , "https://hdl.handle.net/20.500.11840/pi1908" ,
 "191" , "https://hdl.handle.net/20.500.11840/pi1909" ,
 "43" , "https://hdl.handle.net/20.500.11840/pi1910" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1911" ,
 "31" , "https://hdl.handle.net/20.500.11840/pi1912" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1913" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi1914" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1920" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1921" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1922" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1923" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1924" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1925" ,
 "20" , "https://hdl.handle.net/20.500.11840/pi1927" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi193" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1933" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi1935" ,
 "2258" , "https://hdl.handle.net/20.500.11840/pi1936" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1938" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi1939" ,
 "21" , "https://hdl.handle.net/20.500.11840/pi194" ,
 "18" , "https://hdl.handle.net/20.500.11840/pi1940" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi1942" ,
 "46" , "https://hdl.handle.net/20.500.11840/pi1944" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi1945" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1946" ,
 "1149" , "https://hdl.handle.net/20.500.11840/pi1947" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1948" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi1950" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi1951" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi1956" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1957" ,
 "75" , "https://hdl.handle.net/20.500.11840/pi1959" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1961" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi1962" ,
 "16" , "https://hdl.handle.net/20.500.11840/pi1964" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1965" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi1966" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1967" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi1968" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi1970" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi19747" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1975" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1976" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1977" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi1978" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1980" ,
 "54" , "https://hdl.handle.net/20.500.11840/pi1981" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi1984" ,
 "27" , "https://hdl.handle.net/20.500.11840/pi1985" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi19883" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1989" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi199" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi1990" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1991" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi1992" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi19947" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi1995" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi1996" ,
 "17" , "https://hdl.handle.net/20.500.11840/pi1997" ,
 "128" , "https://hdl.handle.net/20.500.11840/pi1998" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi1999" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi20" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi2000" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi2001" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi2002" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi2003" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi2005" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi2007" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi2008" ,
 "31" , "https://hdl.handle.net/20.500.11840/pi2009" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi2010" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi2012" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi2013" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi2014" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi2015" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi2018" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi202" ,
 "16" , "https://hdl.handle.net/20.500.11840/pi2020" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi2021" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi2022" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi2023" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi2024" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi2026" ,
 "24" , "https://hdl.handle.net/20.500.11840/pi2027" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi2028" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi2029" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20293" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi203" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi2030" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi2032" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi2033" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20337" ,
 "1405" , "https://hdl.handle.net/20.500.11840/pi2035" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi2037" ,
 "43" , "https://hdl.handle.net/20.500.11840/pi2038" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi20385" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi2039" ,
 "37" , "https://hdl.handle.net/20.500.11840/pi2043" ,
 "18" , "https://hdl.handle.net/20.500.11840/pi2046" ,
 "20" , "https://hdl.handle.net/20.500.11840/pi2047" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi2048" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi2049" ,
 "153" , "https://hdl.handle.net/20.500.11840/pi20493" ,
 "25" , "https://hdl.handle.net/20.500.11840/pi205" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi20501" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi20502" ,
 "309" , "https://hdl.handle.net/20.500.11840/pi20503" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi20504" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi20506" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi20507" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi2051" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi20511" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20514" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi20515" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20517" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20518" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi20519" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi2052" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi20521" ,
 "20" , "https://hdl.handle.net/20.500.11840/pi20523" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20525" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20526" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi2053" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi20530" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi20532" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi20536" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20543" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi20545" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20547" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20548" ,
 "790" , "https://hdl.handle.net/20.500.11840/pi20550" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi20551" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20552" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20553" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi20559" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi20560" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi20561" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20564" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi20565" ,
 "42" , "https://hdl.handle.net/20.500.11840/pi20566" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi20567" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi20569" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi20570" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi20571" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi20577" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20579" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20580" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20581" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi20584" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi2059" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi20594" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20595" ,
 "25" , "https://hdl.handle.net/20.500.11840/pi20596" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi20599" ,
 "12" , "https://hdl.handle.net/20.500.11840/pi2060" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20600" ,
 "79" , "https://hdl.handle.net/20.500.11840/pi20606" ,
 "268" , "https://hdl.handle.net/20.500.11840/pi20607" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi20611" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20612" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi20618" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20619" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20620" ,
 "12" , "https://hdl.handle.net/20.500.11840/pi20624" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi20626" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi20627" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi20628" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi20629" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi20630" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi20631" ,
 "21" , "https://hdl.handle.net/20.500.11840/pi20632" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20633" ,
 "53" , "https://hdl.handle.net/20.500.11840/pi20634" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi20636" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi20637" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20643" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi20645" ,
 "23" , "https://hdl.handle.net/20.500.11840/pi20648" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi20649" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi2065" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi2066" ,
 "143" , "https://hdl.handle.net/20.500.11840/pi2067" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi20674" ,
 "24" , "https://hdl.handle.net/20.500.11840/pi20675" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi20676" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi20679" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi20681" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi20682" ,
