 "n" , "nmvw_actor" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi47071" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi47074" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi47075" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi47095" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi471" ,
 "75" , "https://hdl.handle.net/20.500.11840/pi4710" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi47100" ,
 "26" , "https://hdl.handle.net/20.500.11840/pi47126" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi47136" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi47139" ,
 "50" , "https://hdl.handle.net/20.500.11840/pi4714" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi47148" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi47153" ,
 "104" , "https://hdl.handle.net/20.500.11840/pi47174" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4718" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4719" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi472" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi47203" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi47204" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi47210" ,
 "17" , "https://hdl.handle.net/20.500.11840/pi47212" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4722" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi47221" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi47306" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi47307" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi47309" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi47310" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi47321" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi47324" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi47329" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi47332" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi47335" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4734" ,
 "60" , "https://hdl.handle.net/20.500.11840/pi4735" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi47363" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi47384" ,
 "76" , "https://hdl.handle.net/20.500.11840/pi4739" ,
 "430" , "https://hdl.handle.net/20.500.11840/pi474" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi47400" ,
 "199" , "https://hdl.handle.net/20.500.11840/pi4741" ,
 "50" , "https://hdl.handle.net/20.500.11840/pi4742" ,
 "12" , "https://hdl.handle.net/20.500.11840/pi4744" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi4745" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4747" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4748" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi475" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi4752" ,
 "29" , "https://hdl.handle.net/20.500.11840/pi4753" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4754" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4757" ,
 "28" , "https://hdl.handle.net/20.500.11840/pi4758" ,
 "29" , "https://hdl.handle.net/20.500.11840/pi4759" ,
 "24" , "https://hdl.handle.net/20.500.11840/pi4760" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4767" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi4769" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi477" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi4772" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi4775" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi47883" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi4789" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi479" ,
 "147" , "https://hdl.handle.net/20.500.11840/pi4794" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4795" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi4796" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi4798" ,
 "25" , "https://hdl.handle.net/20.500.11840/pi4799" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi48" ,
 "18" , "https://hdl.handle.net/20.500.11840/pi480" ,
 "22" , "https://hdl.handle.net/20.500.11840/pi4800" ,
 "60" , "https://hdl.handle.net/20.500.11840/pi48066" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi481" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4814" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4817" ,
 "243" , "https://hdl.handle.net/20.500.11840/pi4819" ,
 "16" , "https://hdl.handle.net/20.500.11840/pi482" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi4820" ,
 "23" , "https://hdl.handle.net/20.500.11840/pi4822" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi4823" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi4825" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4829" ,
 "58" , "https://hdl.handle.net/20.500.11840/pi4830" ,
 "31" , "https://hdl.handle.net/20.500.11840/pi4831" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4834" ,
 "64" , "https://hdl.handle.net/20.500.11840/pi4838" ,
 "32" , "https://hdl.handle.net/20.500.11840/pi4839" ,
 "138" , "https://hdl.handle.net/20.500.11840/pi484" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi4840" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4841" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi4842" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4843" ,
 "109" , "https://hdl.handle.net/20.500.11840/pi4844" ,
 "26" , "https://hdl.handle.net/20.500.11840/pi4847" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi4849" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi485" ,
 "128" , "https://hdl.handle.net/20.500.11840/pi4850" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi4852" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4853" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4855" ,
 "90" , "https://hdl.handle.net/20.500.11840/pi4859" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi486" ,
 "97" , "https://hdl.handle.net/20.500.11840/pi4862" ,
 "21" , "https://hdl.handle.net/20.500.11840/pi4872" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4875" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi4879" ,
 "34" , "https://hdl.handle.net/20.500.11840/pi488" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi4880" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi4885" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi4887" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4888" ,
 "36" , "https://hdl.handle.net/20.500.11840/pi489" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi4891" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4896" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi49" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi4900" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4902" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4905" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi4906" ,
 "12" , "https://hdl.handle.net/20.500.11840/pi4907" ,
 "20" , "https://hdl.handle.net/20.500.11840/pi491" ,
 "79" , "https://hdl.handle.net/20.500.11840/pi492" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi4920" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi4924" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4925" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4929" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi493" ,
 "49" , "https://hdl.handle.net/20.500.11840/pi4933" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi4938" ,
 "28" , "https://hdl.handle.net/20.500.11840/pi4940" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4941" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4943" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi4945" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi4947" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi4948" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi495" ,
 "21" , "https://hdl.handle.net/20.500.11840/pi4950" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4956" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi4958" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi496" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi4962" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi49655" ,
 "32" , "https://hdl.handle.net/20.500.11840/pi4970" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi4971" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi4979" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi498" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi4980" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4981" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi4984" ,
 "17" , "https://hdl.handle.net/20.500.11840/pi4985" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi499" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi4992" ,
 "42" , "https://hdl.handle.net/20.500.11840/pi4998" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi500" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi5008" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5009" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi501" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5010" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi5012" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi5013" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi5016" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi502" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5023" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi5027" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi503" ,
 "67" , "https://hdl.handle.net/20.500.11840/pi5039" ,
 "72" , "https://hdl.handle.net/20.500.11840/pi5040" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5042" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi5045" ,
 "26" , "https://hdl.handle.net/20.500.11840/pi5046" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi505" ,
 "24" , "https://hdl.handle.net/20.500.11840/pi5055" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5057" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi506" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5060" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi507" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5070" ,
 "35" , "https://hdl.handle.net/20.500.11840/pi5072" ,
 "170" , "https://hdl.handle.net/20.500.11840/pi5075" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi508" ,
 "36" , "https://hdl.handle.net/20.500.11840/pi5085" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi5089" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5090" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5091" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5095" ,
 "27" , "https://hdl.handle.net/20.500.11840/pi5098" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi510" ,
 "30" , "https://hdl.handle.net/20.500.11840/pi5100" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5102" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5105" ,
 "18" , "https://hdl.handle.net/20.500.11840/pi5109" ,
 "12" , "https://hdl.handle.net/20.500.11840/pi5110" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi5114" ,
 "12" , "https://hdl.handle.net/20.500.11840/pi5116" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5117" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5118" ,
 "43" , "https://hdl.handle.net/20.500.11840/pi512" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5121" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5122" ,
 "24" , "https://hdl.handle.net/20.500.11840/pi5123" ,
 "73" , "https://hdl.handle.net/20.500.11840/pi5124" ,
 "12" , "https://hdl.handle.net/20.500.11840/pi5127" ,
 "50" , "https://hdl.handle.net/20.500.11840/pi513" ,
 "18" , "https://hdl.handle.net/20.500.11840/pi5132" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi5135" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5136" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5137" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi514" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi5144" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi5158" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi5160" ,
 "49" , "https://hdl.handle.net/20.500.11840/pi5166" ,
 "211" , "https://hdl.handle.net/20.500.11840/pi5167" ,
 "203" , "https://hdl.handle.net/20.500.11840/pi5168" ,
 "32" , "https://hdl.handle.net/20.500.11840/pi517" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5176" ,
 "33" , "https://hdl.handle.net/20.500.11840/pi5177" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi5178" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi5179" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi518" ,
 "57" , "https://hdl.handle.net/20.500.11840/pi5182" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi5186" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi5189" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi519" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5195" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5198" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi520" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5200" ,
 "12" , "https://hdl.handle.net/20.500.11840/pi5206" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi521" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5212" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5217" ,
 "44" , "https://hdl.handle.net/20.500.11840/pi5219" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi522" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi5221" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5223" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5224" ,
 "21" , "https://hdl.handle.net/20.500.11840/pi5226" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi5236" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5237" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi5240" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi5241" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5244" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5250" ,
 "28" , "https://hdl.handle.net/20.500.11840/pi5252" ,
 "98" , "https://hdl.handle.net/20.500.11840/pi526" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5260" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi5262" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi5266" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi5269" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi527" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi5270" ,
 "24" , "https://hdl.handle.net/20.500.11840/pi5274" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi5276" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5277" ,
 "37" , "https://hdl.handle.net/20.500.11840/pi5278" ,
 "47" , "https://hdl.handle.net/20.500.11840/pi528" ,
 "100" , "https://hdl.handle.net/20.500.11840/pi5281" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi5282" ,
 "37" , "https://hdl.handle.net/20.500.11840/pi5283" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5284" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi5286" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi5292" ,
 "153" , "https://hdl.handle.net/20.500.11840/pi5295" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5296" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi5298" ,
 "81" , "https://hdl.handle.net/20.500.11840/pi53" ,
 "24" , "https://hdl.handle.net/20.500.11840/pi530" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5301" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi5304" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5309" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi5317" ,
 "26" , "https://hdl.handle.net/20.500.11840/pi5318" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5321" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5322" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi5328" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi5331" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi5332" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5333" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi5336" ,
 "31" , "https://hdl.handle.net/20.500.11840/pi5337" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi5338" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi534" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5341" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5345" ,
 "18" , "https://hdl.handle.net/20.500.11840/pi5347" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5349" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5351" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi536" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi5360" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5361" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi5364" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi5366" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi537" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi5375" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi538" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5380" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi5382" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi5383" ,
 "16" , "https://hdl.handle.net/20.500.11840/pi5385" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5388" ,
 "42" , "https://hdl.handle.net/20.500.11840/pi539" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5390" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5398" ,
 "12" , "https://hdl.handle.net/20.500.11840/pi540" ,
 "24" , "https://hdl.handle.net/20.500.11840/pi5400" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5401" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi5402" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5405" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi5406" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5409" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi541" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5410" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5411" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5413" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi5415" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5417" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5419" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi542" ,
 "30" , "https://hdl.handle.net/20.500.11840/pi5423" ,
 "46" , "https://hdl.handle.net/20.500.11840/pi5425" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi543" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5435" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi5437" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5438" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi5439" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi544" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5440" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi5442" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi5444" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi5449" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi5450" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi5454" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5457" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi546" ,
 "33" , "https://hdl.handle.net/20.500.11840/pi5460" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi5468" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi547" ,
 "18" , "https://hdl.handle.net/20.500.11840/pi5472" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi5473" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi5474" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5476" ,
 "269" , "https://hdl.handle.net/20.500.11840/pi5483" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi5490" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5493" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5494" ,
 "28" , "https://hdl.handle.net/20.500.11840/pi5495" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi5497" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi55" ,
 "25" , "https://hdl.handle.net/20.500.11840/pi550" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi5503" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5505" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi551" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5513" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5517" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi552" ,
 "12" , "https://hdl.handle.net/20.500.11840/pi5523" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi5524" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi5527" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5533" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5537" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi5539" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi554" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi5542" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5543" ,
 "73" , "https://hdl.handle.net/20.500.11840/pi5546" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi5548" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi5549" ,
 "46" , "https://hdl.handle.net/20.500.11840/pi555" ,
 "51" , "https://hdl.handle.net/20.500.11840/pi5550" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi5551" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5556" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5558" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5559" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi556" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5562" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi5563" ,
 "16" , "https://hdl.handle.net/20.500.11840/pi5567" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi557" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5570" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5575" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5576" ,
 "32" , "https://hdl.handle.net/20.500.11840/pi5577" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi5578" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi5580" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi55828" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi5583" ,
